"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","games_behind","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year"
"Tuesday, Jun 9","boxscore","HOU","@","CHW","L","2","4","None","34-26","1","up 2.0","Rodon","Keuchel","Robertson","3:07","N","18,439","------","None",2015
"Wednesday, Jun 10","boxscore","HOU","@","CHW","L","1","4","None","34-27","1","up 2.0","Quintana","Sipp","Robertson","3:12","N","17,455","-------","None",2015
"Friday, Jun 12","boxscore","HOU","None","SEA","W","10","0","None","35-27","1","up 2.5","Oberholtzer","Hernandez","None","2:45","N","32,173","+","None",2015
"Saturday, Jun 13","boxscore","HOU","None","SEA","L","1","8","None","35-28","1","up 1.5","Montgomery","McHugh","None","2:47","D","36,762","-","None",2015
"Sunday, Jun 14","boxscore","HOU","None","SEA","W","13","0","None","36-28","1","up 2.5","McCullers","Elias","None","3:26","D","29,153","+","None",2015
"Monday, Jun 15","boxscore","HOU","None","COL","W","6","3","None","37-28","1","up 2.5","Keuchel","Bettis","Gregerson","2:48","N","21,820","++","None",2015
"Tuesday, Jun 16","boxscore","HOU","None","COL","W","8","5","None","38-28","1","up 2.5","Harris","Rusin","Gregerson","3:34","D","22,245","+++","None",2015
"Wednesday, Jun 17","boxscore","HOU","@","COL","W","8","4","None","39-28","1","up 2.5","Oberholtzer","Kendrick","None","3:13","N","33,041","++++","None",2015
"Thursday, Jun 18","boxscore","HOU","@","COL","W","8","4","None","40-28","1","up 3.5","McHugh","Hale","None","3:30","D","30,770","+++++","None",2015
"Friday, Jun 19","boxscore","HOU","@","SEA","L","2","5","None","40-29","1","up 2.5","Elias","McCullers","Smith","2:33","N","40,914","-","None",2015
"Saturday, Jun 20","boxscore","HOU","@","SEA","L","3","6","None","40-30","1","up 2.5","Walker","Keuchel","Smith","2:43","N","26,770","--","None",2015
"Sunday, Jun 21","boxscore","HOU","@","SEA","W","6","2","None","41-30","1","up 3.5","Harris","Happ","None","3:24","D","40,905","+","None",2015
"Monday, Jun 22","boxscore","HOU","@","LAA","L","3","4","None","41-31","1","up 3.0","Street","Qualls","None","3:23","N","34,153","-","None",2015
"Tuesday, Jun 23","boxscore","HOU","@","LAA","W","13","3","None","42-31","1","up 4.0","McHugh","Wilson","None","2:59","N","41,208","+","None",2015
"Wednesday, Jun 24","boxscore","HOU","@","LAA","L-wo","1","2","13","42-32","1","up 4.0","Alvarez","Thatcher","None","4:31","D","33,543","-","None",2015
"Thursday, Jun 25","boxscore","HOU","None","NYY","W","4","0","None","43-32","1","up 5.0","Keuchel","Warren","None","2:29","N","28,643","+","None",2015
"Friday, Jun 26","boxscore","HOU","None","NYY","L","2","3","None","43-33","1","up 5.0","Eovaldi","Harris","Betances","3:08","N","37,748","-","None",2015
"Saturday, Jun 27","boxscore","HOU","None","NYY","L","6","9","None","43-34","1","up 4.0","Shreve","Neshek","Betances","3:39","D","41,133","--","None",2015
"Sunday, Jun 28","boxscore","HOU","None","NYY","W","3","1","None","44-34","1","up 4.0","McHugh","Pineda","Gregerson","2:24","D","31,961","+","None",2015
"Monday, Jun 29","boxscore","HOU","None","KCR","W","6","1","None","45-34","1","up 4.0","McCullers","Blanton","None","2:57","N","20,419","++","None",2015
"Tuesday, Jun 30","boxscore","HOU","None","KCR","W","4","0","None","46-34","1","up 4.0","Keuchel","Duffy","None","2:14","N","24,642","+++","None",2015
"Wednesday, Jul 1","boxscore","HOU","None","KCR","W","6","5","None","47-34","1","up 5.0","Gregerson","Herrera","None","3:21","N","25,848","++++","None",2015
"Friday, Jul 3","boxscore","HOU","@","BOS","W","12","8","10","48-34","1","up 5.0","Hernandez","Ramirez","None","4:23","N","37,837","+++++","None",2015
"Saturday, Jul 4","boxscore","HOU","@","BOS","L","1","6","None","48-35","1","up 4.0","Buchholz","McHugh","None","3:02","D","36,703","-","None",2015
"Sunday, Jul 5","boxscore","HOU","@","BOS","L","4","5","None","48-36","1","up 3.0","Barnes","Sipp","Uehara","4:01","D","36,481","--","None",2015
"Monday, Jul 6","boxscore","HOU","@","CLE","W","9","4","None","49-36","1","up 3.5","Keuchel","Carrasco","None","3:15","N","13,516","+","None",2015
"Tuesday, Jul 7","boxscore","HOU","@","CLE","L","0","2","None","49-37","1","up 2.5","Kluber","Velasquez","Shaw","3:03","N","10,821","-","None",2015
"Wednesday, Jul 8","boxscore","HOU","@","CLE","L","2","4","None","49-38","1","up 1.5","Bauer","Thatcher","Allen","2:39","N","15,255","--","None",2015
"Thursday, Jul 9","boxscore","HOU","@","CLE","L","1","3","None","49-39","1","up 1.5","Anderson","Oberholtzer","Allen","2:49","N","11,496","---","None",2015
"Friday, Jul 10","boxscore","HOU","@","TBR","L","1","3","None","49-40","1","up 0.5","Ramirez","McHugh","Boxberger","2:19","N","17,129","----","None",2015
"Saturday, Jul 11","boxscore","HOU","@","TBR","L","0","3","None","49-41","1","up 0.5","Odorizzi","Keuchel","Boxberger","2:41","D","18,479","-----","None",2015
"Sunday, Jul 12","boxscore","HOU","@","TBR","L","3","4","None","49-42","2"," 0.5","Moore","McCullers","Boxberger","2:41","D","16,458","------","None",2015
"Friday, Jul 17","boxscore","HOU","None","TEX","W","3","2","None","50-42","2"," 0.5","McHugh","Perez","Gregerson","3:11","N","36,904","+","None",2015
"Saturday, Jul 18","boxscore","HOU","None","TEX","L","6","7","None","50-43","2"," 1.5","Lewis","Feldman","Tolleson","3:28","N","41,941","-","None",2015
"Sunday, Jul 19","boxscore","HOU","None","TEX","W","10","0","None","51-43","2"," 1.0","Keuchel","Gallardo","None","2:56","D","36,532","+","None",2015
"Tuesday, Jul 21","boxscore","HOU","None","BOS","W","8","3","None","52-43","2"," 2.0","Velasquez","Johnson","None","3:01","N","26,913","++","None",2015
"Wednesday, Jul 22","boxscore","HOU","None","BOS","W","4","2","None","53-43","2"," 2.0","McHugh","Kelly","Gregerson","2:44","N","31,104","+++","None",2015
"Thursday, Jul 23","boxscore","HOU","None","BOS","W-wo","5","4","None","54-43","2"," 1.0","Fields","Breslow","None","3:31","N","30,748","++++","None",2015
"Friday, Jul 24","boxscore","HOU","@","KCR","W","4","0","None","55-43","1"," Tied","Kazmir","Guthrie","Gregerson","2:38","N","36,965","+++++","None",2015
"Saturday, Jul 25","boxscore","HOU","@","KCR","L-wo","1","2","10","55-44","1"," Tied","Herrera","Harris","None","3:03","N","38,393","-","None",2015
"Sunday, Jul 26","boxscore","HOU","@","KCR","L","1","5","None","55-45","2"," 1.0","Ventura","Keuchel","None","2:38","D","33,638","--","None",2015
"Tuesday, Jul 28","boxscore","HOU","None","LAA","W","10","5","None","56-45","1"," Tied","McHugh","Wilson","None","3:19","N","24,031","+","None",2015
"Wednesday, Jul 29","boxscore","HOU","None","LAA","W","6","3","None","57-45","1","up 1.0","McCullers","Richards","None","2:50","N","31,272","++","None",2015
"Thursday, Jul 30","boxscore","HOU","None","LAA","W-wo","3","0","None","58-45","1","up 2.0","Gregerson","Alvarez","None","3:02","N","27,598","+++","None",2015
"Friday, Jul 31","boxscore","HOU","None","ARI","L","4","6","10","58-46","1","up 2.0","Hudson","Neshek","Ziegler","3:41","N","34,720","-","None",2015
"Saturday, Aug 1","boxscore","HOU","None","ARI","W","9","2","None","59-46","1","up 3.0","Keuchel","Hellickson","None","3:12","N","36,602","+","None",2015
"Sunday, Aug 2","boxscore","HOU","None","ARI","W","4","1","None","60-46","1","up 4.0","McHugh","Ray","Gregerson","2:54","D","33,871","++","None",2015
"Monday, Aug 3","boxscore","HOU","@","TEX","L","9","12","None","60-47","1","up 3.0","Lewis","McCullers","Tolleson","3:19","N","21,671","-","None",2015
"Tuesday, Aug 4","boxscore","HOU","@","TEX","L","3","4","None","60-48","1","up 3.0","Gallardo","Straily","Tolleson","3:19","N","29,953","--","None",2015
"Wednesday, Aug 5","boxscore","HOU","@","TEX","L","3","4","None","60-49","1","up 2.0","Martinez","Kazmir","Dyson","3:23","N","31,782","---","None",2015
"Thursday, Aug 6","boxscore","HOU","@","OAK","W","5","4","10","61-49","1","up 2.5","Gregerson","Mujica","Harris","3:37","N","16,172","+","None",2015
"Friday, Aug 7","boxscore","HOU","@","OAK","L","1","3","None","61-50","1","up 1.5","Gray","Keuchel","None","2:20","N","18,908","-","None",2015
"Saturday, Aug 8","boxscore","HOU","@","OAK","L","1","2","None","61-51","1","up 1.5","Chavez","McHugh","Mujica","2:51","D","25,091","--","None",2015
"Sunday, Aug 9","boxscore","HOU","@","OAK","L-wo","4","5","None","61-52","1","up 0.5","Abad","Gregerson","None","3:35","D","20,278","---","None",2015
"Tuesday, Aug 11","boxscore","HOU","@","SFG","L","1","3","None","61-53","1","up 1.0","Bumgarner","Kazmir","None","2:36","N","42,569","----","None",2015
"Wednesday, Aug 12","boxscore","HOU","@","SFG","W","2","0","None","62-53","1","up 2.0","Feldman","Heston","Gregerson","2:54","D","41,967","+","None",2015
"Friday, Aug 14","boxscore","HOU","None","DET","W","5","1","None","63-53","1","up 2.5","Keuchel","Simon","None","3:10","N","33,212","++","None",2015
"Saturday, Aug 15","boxscore","HOU","None","DET","L","2","4","11","63-54","1","up 2.5","Alburquerque","Neshek","Feliz","3:43","N","29,482","-","None",2015
"Sunday, Aug 16","boxscore","HOU","None","DET","W-wo","6","5","None","64-54","1","up 3.5","Harris","Gorzelanny","None","3:25","D","29,969","+","None",2015
"Monday, Aug 17","boxscore","HOU","None","TBR","L","2","9","None","64-55","1","up 2.5","Ramirez","Kazmir","None","3:23","N","16,256","-","None",2015
"Tuesday, Aug 18","boxscore","HOU","None","TBR","W-wo","3","2","10","65-55","1","up 2.5","Gregerson","Boxberger","None","3:14","N","17,749","+","None",2015
"Wednesday, Aug 19","boxscore","HOU","None","TBR","W-wo","3","2","13","66-55","1","up 2.5","Fields","Andriese","None","4:04","N","26,001","++","None",2015
"Thursday, Aug 20","boxscore","HOU","None","TBR","L","0","1","None","66-56","1","up 2.5","Archer","McHugh","None","2:32","N","18,177","-","None",2015
"Friday, Aug 21","boxscore","HOU","None","LAD","W","3","0","None","67-56","1","up 3.5","Fiers","Anderson","None","2:31","N","33,833","+","None",2015
"Saturday, Aug 22","boxscore","HOU","None","LAD","W","3","1","None","68-56","1","up 4.0","Kazmir","Greinke","Gregerson","2:28","N","39,999","++","None",2015
"Sunday, Aug 23","boxscore","HOU","None","LAD","W-wo","3","2","10","69-56","1","up 4.0","Gregerson","Hatcher","None","3:16","D","28,665","+++","None",2015
"Monday, Aug 24","boxscore","HOU","@","NYY","L-wo","0","1","None","69-57","1","up 3.5","Miller","Perez","None","2:47","N","37,125","-","None",2015
"Tuesday, Aug 25","boxscore","HOU","@","NYY","W","15","1","None","70-57","1","up 4.5","Keuchel","Nova","None","3:05","N","38,015","+","None",2015
"Wednesday, Aug 26","boxscore","HOU","@","NYY","W","6","2","None","71-57","1","up 5.5","McHugh","Pineda","None","3:26","D","37,259","++","None",2015
"Friday, Aug 28","boxscore","HOU","@","MIN","L","0","3","None","71-58","1","up 4.0","Gibson","Kazmir","Jepsen","2:49","N","28,636","-","None",2015
"Saturday, Aug 29","boxscore","HOU","@","MIN","W","4","1","None","72-58","1","up 4.0","Fiers","Pelfrey","Gregerson","3:22","N","38,876","+","None",2015
"Sunday, Aug 30","boxscore","HOU","@","MIN","L","5","7","None","72-59","1","up 3.0","Santana","McCullers","None","3:03","D","28,877","-","None",2015
"Monday, Aug 31","boxscore","HOU","None","SEA","W","8","3","None","73-59","1","up 4.0","Keuchel","Nuno","None","2:48","N","19,923","+","None",2015
"Tuesday, Sep 1","boxscore","HOU","None","SEA","L","5","7","None","73-60","1","up 3.0","Kensing","Neshek","Wilhelmsen","3:25","N","18,157","-","None",2015
"Wednesday, Sep 2","boxscore","HOU","None","SEA","L","3","8","None","73-61","1","up 2.0","Smith","Neshek","Wilhelmsen","3:40","N","18,669","--","None",2015
"Friday, Sep 4","boxscore","HOU","None","MIN","W","8","0","None","74-61","1","up 3.0","McHugh","Pelfrey","None","2:35","N","27,807","+","None",2015
"Saturday, Sep 5","boxscore","HOU","None","MIN","L","2","3","None","74-62","1","up 2.0","Santana","Gregerson","Jepsen","2:45","N","27,643","-","None",2015
"Sunday, Sep 6","boxscore","HOU","None","MIN","W","8","5","None","75-62","1","up 3.0","Keuchel","May","Gregerson","2:55","D","37,648","+","None",2015
"Monday, Sep 7","boxscore","HOU","@","OAK","L","9","10","None","75-63","1","up 2.0","Doubront","Fiers","Doolittle","3:53","D","22,214","-","None",2015
"Tuesday, Sep 8","boxscore","HOU","@","OAK","L","0","4","None","75-64","1","up 1.0","Gray","Kazmir","None","2:33","N","11,364","--","None",2015
"Wednesday, Sep 9","boxscore","HOU","@","OAK","W","11","5","None","76-64","1","up 2.0","McHugh","Brooks","None","3:38","N","13,387","+","None",2015
"Friday, Sep 11","boxscore","HOU","@","LAA","L","2","3","None","76-65","1","up 1.5","Weaver","Keuchel","Street","2:43","N","39,636","-","None",2015
"Saturday, Sep 12","boxscore","HOU","@","LAA","L","2","3","None","76-66","1","up 1.5","Smith","Harris","Street","2:41","N","41,130","--","None",2015
"Sunday, Sep 13","boxscore","HOU","@","LAA","W","5","3","None","77-66","1","up 1.5","Qualls","Street","Gregerson","3:14","D","41,550","+","None",2015
"Monday, Sep 14","boxscore","HOU","@","TEX","L","3","5","None","77-67","1","up 0.5","Kela","Harris","Tolleson","3:03","N","27,772","-","None",2015
"Tuesday, Sep 15","boxscore","HOU","@","TEX","L-wo","5","6","None","77-68","2"," 0.5","Tolleson","Perez","None","3:46","N","26,942","--","None",2015
"Wednesday, Sep 16","boxscore","HOU","@","TEX","L","3","14","None","77-69","2"," 1.5","Perez","Keuchel","None","2:41","N","34,483","---","None",2015
"Thursday, Sep 17","boxscore","HOU","@","TEX","L","2","8","None","77-70","2"," 2.5","Lewis","McCullers","None","3:03","N","31,122","----","None",2015
"Friday, Sep 18","boxscore","HOU","None","OAK","L","3","4","None","77-71","2"," 2.5","Pomeranz","Neshek","Dull","3:13","N","27,567","-----","None",2015
"Saturday, Sep 19","boxscore","HOU","None","OAK","W","10","6","None","78-71","2"," 2.5","Qualls","Rodriguez","None","3:44","N","27,044","+","None",2015
"Sunday, Sep 20","boxscore","HOU","None","OAK","W","5","1","None","79-71","2"," 1.5","McHugh","Brooks","None","2:37","D","22,453","++","None",2015
"Monday, Sep 21","boxscore","HOU","None","LAA","W","6","3","None","80-71","2"," 1.0","Keuchel","Weaver","Gregerson","3:02","N","25,318","+++","None",2015
"Tuesday, Sep 22","boxscore","HOU","None","LAA","L","3","4","None","80-72","2"," 2.0","Santiago","McCullers","Street","3:21","N","25,671","-","None",2015
"Wednesday, Sep 23","boxscore","HOU","None","LAA","L","5","6","None","80-73","2"," 3.0","Gott","Harris","Street","3:53","D","25,573","--","None",2015
"Friday, Sep 25","boxscore","HOU","None","TEX","L","2","6","None","80-74","2"," 4.5","Ohlendorf","Kazmir","None","3:49","N","35,180","---","None",2015
"Saturday, Sep 26","boxscore","HOU","None","TEX","W","9","7","None","81-74","2"," 3.5","McHugh","Gonzalez","Harris","3:21","D","35,736","+","None",2015
"Sunday, Sep 27","boxscore","HOU","None","TEX","W","4","2","None","82-74","2"," 2.5","Keuchel","Perez","Gregerson","3:01","D","36,084","++","None",2015
"Monday, Sep 28","boxscore","HOU","@","SEA","W","3","2","None","83-74","2"," 1.5","McCullers","Farquhar","Gregerson","2:55","N","13,935","+++","None",2015
"Tuesday, Sep 29","boxscore","HOU","@","SEA","L","4","6","None","83-75","3"," 2.5","Wilhelmsen","Perez","None","3:10","N","15,331","-","None",2015
"Wednesday, Sep 30","boxscore","HOU","@","SEA","W","7","6","None","84-75","2"," 2.5","Sipp","Farquhar","Gregerson","3:29","N","14,257","+","None",2015
"Friday, Oct 2","boxscore","HOU","@","ARI","W","21","5","None","85-75","2"," 2.0","Keuchel","De La Rosa","None","3:52","N","33,218","++","None",2015
"Saturday, Oct 3","boxscore","HOU","@","ARI","W","6","2","None","86-75","2"," 1.0","McHugh","Hellickson","None","3:26","N","37,687","+++","None",2015
"Sunday, Oct 4","boxscore","HOU","@","ARI","L","3","5","None","86-76","2"," 2.0","Hudson","Qualls","Ziegler","3:19","D","24,788","-","None",2015
"Wednesday, Apr 6","boxscore","HOU","@","NYY","L","6","16","None","1-1","2","0.5","Pineda","McHugh","Nova","3:45","N","37,493","-","None",2016
"Thursday, Apr 7","boxscore","HOU","@","NYY","L","5","8","None","1-2","2","1","Shreve","Harris","Miller","3:00","D","30,003","--","None",2016
"Friday, Apr 8","boxscore","HOU","@","MIL","L","4","6","None","1-3","4","1","Anderson","Feldman","Jeffress","3:08","N","30,100","---","None",2016
"Saturday, Apr 9","boxscore","HOU","@","MIL","W","6","4","None","2-3","3","0.5","Fister","Peralta","Gregerson","3:10","N","28,127","+","None",2016
"Sunday, Apr 10","boxscore","HOU","@","MIL","L","2","3","None","2-4","3","1.5","Nelson","Keuchel","Jeffress","3:08","D","28,441","-","None",2016
"Monday, Apr 11","boxscore","HOU","None","KCR","W","8","2","None","3-4","3","0.5","McHugh","Young","None","2:59","N","43,332","+","None",2016
"Tuesday, Apr 12","boxscore","HOU","None","KCR","L","2","3","None","3-5","4","1.5","Medlen","Fiers","Davis","3:17","N","21,027","-","None",2016
"Wednesday, Apr 13","boxscore","HOU","None","KCR","L","2","4","None","3-6","4","2","Hochevar","Giles","Soria","3:03","N","24,109","--","None",2016
"Thursday, Apr 14","boxscore","HOU","None","KCR","L","2","6","None","3-7","5","2.5","Kennedy","Fister","Davis","2:41","N","21,203","---","None",2016
"Friday, Apr 15","boxscore","HOU","None","DET","W","1","0","None","4-7","4","1.5","Keuchel","Pelfrey","Gregerson","2:34","N","30,092","+","None",2016
"Saturday, Apr 16","boxscore","HOU","None","DET","L","3","5","None","4-8","5","2.5","Verlander","McHugh","Rodriguez","3:17","N","30,013","-","None",2016
"Sunday, Apr 17","boxscore","HOU","None","DET","W","5","4","None","5-8","5","2","Fiers","Sanchez","Gregerson","3:13","D","30,657","+","None",2016
"Tuesday, Apr 19","boxscore","HOU","@","TEX","L","5","7","None","5-9","5","3","Holland","Feldman","Tolleson","3:22","N","24,181","-","None",2016
"Wednesday, Apr 20","boxscore","HOU","@","TEX","L","1","2","None","5-10","5","4","Hamels","Fister","Tolleson","3:10","N","25,821","--","None",2016
